Date-Time,AGCO,ALG,CAT,CNHI,DE,SAP
2013-06-25,51.02,40.01,164.66,,164.9,72.73
2013-06-26,51.03,39.83,164.2,,164.3,74.68
2013-06-27,51.31,40.56,165.92,,165.9,75.6
2013-06-28,50.19,40.82,164.98,,162.5,72.83
2013-07-01,50.59,41.43,165.44,,162.62,71.12
2013-07-02,50.3,41.91,164.96,,161.8,71.96
2013-07-03,50.04,41.06,163.7,,161.98,70.82
2013-07-05,50.39,42.01,164.28,,162.88,70.77
2013-07-08,51.26,43.18,166.4,,162.7,71.69
2013-07-09,52.74,43.5,170.66,,167.82,71.87
2013-07-10,53.14,43.06,169.92,,165.74,71.77
2013-07-11,54.19,44.66,173.4,,168.5,74.56
2013-07-12,54.33,43.6,174.34,,167.88,75.16
2013-07-15,54.37,42.96,174.8,,168.84,75.07
2013-07-16,54.5,43.71,176.34,,167.92,75.7
2013-07-17,54.14,43.16,173.34,,167.2,76.0
2013-07-18,54.68,43.23,171.44,,167.32,73.9
2013-07-19,55.23,43.33,171.3,,168.1,72.81
2013-07-22,55.84,43.05,172.0,,169.56,72.39
2013-07-23,55.62,43.18,171.04,,167.8,72.53
2013-07-24,55.07,43.14,166.88,,165.18,73.16
2013-07-25,54.8,43.95,164.28,,165.8,73.96
2013-07-26,54.34,43.42,164.12,,165.62,73.69
2013-07-29,54.42,41.14,166.04,,166.04,73.02
2013-07-30,54.88,41.72,166.38,,165.96,73.25
2013-07-31,56.25,41.67,165.82,,166.14,72.89
2013-08-01,57.21,42.09,168.88,,166.1,74.08
2013-08-02,57.69,43.86,168.6,,166.8,74.82
2013-08-05,58.54,45.74,167.12,,165.6,75.09
2013-08-06,56.17,45.88,165.06,,162.4,75.84
2013-08-07,55.7,46.3,164.86,,161.98,75.5
2013-08-08,56.95,46.92,167.92,,164.64,75.23
2013-08-09,56.58,46.3,169.02,,163.48,74.77
2013-08-12,57.45,46.85,172.64,,166.76,74.33
2013-08-13,57.66,45.24,173.14,,167.82,75.0
2013-08-14,57.04,45.91,171.64,,164.68,76.22
2013-08-15,57.62,45.01,171.72,,168.72,75.79
2013-08-16,56.24,45.97,170.32,,168.22,75.68
2013-08-19,56.63,45.53,168.4,,169.04,75.53
2013-08-20,57.31,45.0,167.72,,166.5,75.65
2013-08-21,56.58,45.31,165.88,,165.02,75.0
2013-08-22,57.43,46.76,168.34,,166.5,75.83
2013-08-23,57.43,47.06,167.78,,167.0,76.94
2013-08-26,58.37,46.09,167.12,,169.54,76.9
2013-08-27,57.3,44.29,165.4,,166.96,75.51
2013-08-28,57.27,45.04,164.9,,168.24,74.84
2013-08-29,57.1,46.19,165.06,,167.6,74.32
2013-08-30,56.56,45.36,165.08,,167.28,73.82
2013-09-03,56.67,45.72,165.02,,168.12,72.45
2013-09-04,56.77,45.82,167.08,,168.96,71.7
2013-09-05,57.26,46.32,165.9,,165.1,70.27
2013-09-06,57.39,45.3,166.78,,165.22,70.5
2013-09-09,58.26,45.15,171.18,,167.76,71.96
2013-09-10,58.89,45.96,173.22,,168.36,72.46
2013-09-11,59.11,45.98,174.26,,168.62,72.6
2013-09-12,59.21,46.38,173.68,,166.38,73.5
2013-09-13,58.87,46.7,174.02,,164.98,72.64
2013-09-16,59.21,46.53,174.36,,167.08,72.91
2013-09-17,59.16,46.6,174.14,,167.42,73.53
2013-09-18,59.77,46.87,175.68,,169.02,75.29
2013-09-19,60.54,46.57,175.5,,170.2,74.94
2013-09-20,60.19,46.63,169.5,,167.64,74.01
2013-09-23,60.44,47.82,170.06,,168.02,73.93
2013-09-24,60.83,48.46,170.22,,168.52,74.38
2013-09-25,61.4,49.05,169.0,,169.28,75.27
2013-09-26,61.25,48.79,168.4,,166.16,74.6
2013-09-27,61.22,49.19,167.6,,164.74,74.36
2013-09-30,60.42,48.91,166.8,12.5,162.78,73.92
2013-10-01,60.76,48.13,167.52,12.92,164.44,73.87
2013-10-02,61.15,47.53,168.14,12.9,164.6,74.78
2013-10-03,61.44,46.8,167.94,12.61,164.18,74.12
2013-10-04,62.01,46.77,168.4,12.64,165.1,73.44
2013-10-07,61.3,45.9,167.06,12.24,164.92,71.47
2013-10-08,60.64,45.83,165.7,12.42,164.42,70.94
2013-10-09,60.82,45.6,167.04,12.63,165.2,71.36
2013-10-10,61.63,46.0,169.46,12.62,165.84,72.22
2013-10-11,61.15,46.38,171.22,12.73,164.62,73.75
2013-10-14,62.58,46.68,172.48,12.77,166.2,73.4
2013-10-15,61.97,46.73,171.5,12.32,164.72,72.33
2013-10-16,62.25,47.38,172.54,12.28,165.94,73.08
2013-10-17,62.71,49.44,171.7,12.28,167.3,72.89
2013-10-18,64.2,49.87,174.68,12.18,168.38,73.75
2013-10-21,63.52,48.69,175.4,12.28,168.34,76.41
2013-10-22,64.42,48.65,178.34,12.65,169.08,78.97
2013-10-23,63.64,48.12,167.52,12.43,168.16,78.55
2013-10-24,64.19,48.75,169.06,12.62,168.56,78.46
2013-10-25,63.33,48.44,169.54,12.33,167.1,79.45
2013-10-28,63.03,48.46,168.56,12.42,166.94,79.79
2013-10-29,58.43,48.17,168.14,12.21,165.3,79.09
2013-10-30,57.5,47.83,166.98,12.15,164.42,78.8
2013-10-31,58.38,47.19,166.72,11.73,163.68,78.35
2013-11-01,58.38,48.43,167.18,11.23,163.28,77.8
2013-11-04,59.0,47.38,167.78,11.39,163.58,78.53
2013-11-05,58.47,47.75,168.1,11.13,163.6,77.78
2013-11-06,57.62,47.76,168.44,11.18,163.6,79.26
2013-11-07,57.47,46.79,167.3,11.23,163.12,78.71
2013-11-08,58.03,50.84,168.48,11.19,163.0,79.22
2013-11-11,57.17,50.57,168.3,11.19,163.72,81.19
2013-11-12,58.2,50.42,167.7,11.22,164.24,79.82
2013-11-13,58.35,50.4,168.4,11.33,165.68,80.6
2013-11-14,58.22,50.52,167.52,11.36,165.7,80.74
2013-11-15,58.22,50.43,167.48,11.31,165.66,82.55
2013-11-18,58.02,51.03,168.08,11.31,167.32,81.95
2013-11-19,57.38,50.66,167.34,11.22,165.62,82.02
2013-11-20,56.92,53.14,165.36,11.31,169.04,81.23
2013-11-21,57.46,54.79,164.24,11.28,167.7,81.64
2013-11-22,57.45,55.01,165.76,11.32,169.54,82.22
2013-11-25,57.82,56.08,168.8,11.34,169.36,82.3
2013-11-26,57.92,56.87,168.72,11.29,167.68,82.53
2013-11-27,58.23,57.87,169.34,11.32,167.6,83.38
2013-11-29,58.28,58.71,169.2,11.33,168.48,82.72
2013-12-02,58.26,57.13,168.5,11.09,167.74,81.7
2013-12-03,57.77,57.65,167.74,10.74,165.42,81.63
2013-12-04,59.0,57.12,167.94,10.76,170.76,81.27
2013-12-05,58.33,56.62,168.82,10.46,169.72,81.4
2013-12-06,58.98,58.38,171.0,10.52,170.64,82.22
2013-12-09,60.29,58.0,172.18,10.53,174.4,82.4
2013-12-10,60.48,55.19,172.84,10.61,176.08,81.41
2013-12-11,59.05,54.07,170.56,10.49,174.56,81.4
2013-12-12,59.11,54.59,171.14,10.23,173.68,80.91
2013-12-13,58.95,54.54,172.1,10.33,174.36,81.11
2013-12-16,60.58,57.23,174.76,10.76,177.74,82.35
2013-12-17,57.58,55.09,173.84,10.43,176.6,81.6
2013-12-18,57.0,55.83,176.34,10.46,178.82,82.3
2013-12-19,57.16,54.27,175.08,10.58,178.82,83.57
2013-12-20,57.62,56.14,177.86,10.9,180.16,84.2
2013-12-23,58.45,57.96,179.92,11.02,181.28,84.84
2013-12-24,58.68,57.66,181.82,11.02,181.72,85.15
2013-12-26,59.01,57.79,182.3,11.08,182.24,85.71
2013-12-27,58.91,56.38,181.74,11.31,181.4,85.8
2013-12-30,58.53,56.47,181.74,11.34,181.64,86.63
2013-12-31,59.19,60.69,181.62,11.35,182.66,87.14
2014-01-02,57.69,57.02,179.74,11.13,180.52,84.91
2014-01-03,58.5,56.79,179.64,11.14,181.32,84.33
2014-01-06,57.24,56.28,177.28,11.02,179.82,84.42
2014-01-07,57.6,56.12,177.86,10.99,180.62,84.18
2014-01-08,57.01,55.69,178.28,10.95,178.68,85.45
2014-01-09,56.72,55.6,179.42,11.24,177.96,84.62
2014-01-10,56.93,56.04,181.02,11.4,179.52,83.54
2014-01-13,56.48,54.95,179.78,11.39,179.02,83.02
2014-01-14,56.3,55.65,181.12,11.56,179.4,82.78
2014-01-15,56.52,55.67,184.82,11.74,179.6,83.01
2014-01-16,55.35,55.89,184.02,11.77,179.66,82.81
2014-01-17,55.41,56.5,182.88,11.79,178.7,82.32
2014-01-21,55.6,57.04,181.2,11.9,178.76,81.41
2014-01-22,55.23,57.55,179.28,11.64,177.32,80.06
2014-01-23,55.4,56.05,176.96,11.54,175.76,79.65
2014-01-24,53.08,52.57,172.34,11.14,171.1,77.47
2014-01-27,53.12,51.82,182.58,11.32,172.02,77.76
2014-01-28,53.79,52.39,184.94,11.45,173.18,77.56
2014-01-29,53.77,51.16,181.24,11.17,171.86,76.92
2014-01-30,54.43,52.38,186.4,10.66,173.16,77.62
2014-01-31,53.33,50.22,187.82,10.54,171.92,76.42
2014-02-03,52.65,47.68,184.84,10.19,169.56,75.09
2014-02-04,51.92,47.33,185.0,10.27,170.22,75.32
2014-02-05,50.45,47.93,183.92,10.36,169.4,75.03
2014-02-06,50.85,48.5,187.66,10.49,170.86,76.28
2014-02-07,51.02,48.27,189.74,10.58,173.12,76.69
2014-02-10,51.28,49.33,189.0,10.42,174.72,76.31
2014-02-11,51.37,49.75,189.92,10.55,174.92,78.08
2014-02-12,51.92,51.67,192.34,10.89,173.8,78.01
2014-02-13,51.6,52.08,192.22,10.78,171.7,79.17
2014-02-14,52.1,50.61,193.1,11.17,171.68,80.15
2014-02-18,51.98,51.86,193.12,11.05,170.2,80.25
2014-02-19,51.83,51.69,192.42,11.15,168.58,79.53
2014-02-20,52.24,52.4,193.84,11.1,170.24,79.44
2014-02-21,51.64,53.0,195.0,11.12,169.38,79.18
2014-02-24,51.69,52.63,194.64,11.19,169.6,79.5
2014-02-25,51.25,51.9,192.82,11.05,168.1,79.81
2014-02-26,51.63,52.97,194.4,10.89,168.7,79.53
2014-02-27,51.67,52.54,193.4,10.87,169.94,79.74
2014-02-28,52.48,52.58,193.94,10.92,171.86,80.29
2014-03-03,52.21,51.42,192.62,10.57,173.92,77.74
2014-03-04,52.49,55.52,194.04,10.75,173.26,78.96
2014-03-05,52.8,54.47,192.74,10.88,173.84,78.29
2014-03-06,53.54,57.48,195.2,11.17,176.46,79.27
2014-03-07,54.17,59.12,194.1,11.3,177.6,78.19
2014-03-10,53.12,60.0,193.5,11.13,177.04,77.36
2014-03-11,53.13,58.2,193.68,10.99,178.22,77.5
2014-03-12,52.82,59.03,193.64,10.92,177.68,76.8
2014-03-13,52.45,57.55,191.22,10.65,175.96,74.87
2014-03-14,52.05,57.49,190.78,10.67,174.4,75.33
2014-03-17,52.19,57.48,191.34,11.12,174.98,77.19
2014-03-18,52.53,57.2,192.82,11.25,175.34,78.03
2014-03-19,52.01,57.4,192.08,10.92,174.58,77.32
2014-03-20,52.0,57.95,192.42,11.01,175.14,76.97
2014-03-21,52.26,56.13,194.78,10.78,179.68,77.38
2014-03-24,52.99,54.8,193.7,10.73,177.02,77.91
2014-03-25,54.0,53.66,197.18,10.86,178.2,78.7
2014-03-26,53.23,51.52,195.6,11.08,176.66,79.33
2014-03-27,53.62,50.27,196.9,11.04,175.72,79.51
2014-03-28,54.07,51.22,198.78,11.27,177.5,80.45
2014-03-31,55.16,54.33,198.74,11.5,181.6,81.31
2014-04-01,54.76,55.68,199.62,11.54,182.78,81.77
2014-04-02,55.26,56.42,205.26,11.38,183.8,80.99
2014-04-03,55.08,56.56,205.1,11.39,184.12,80.78
2014-04-04,55.51,55.25,204.34,11.32,183.66,80.58
2014-04-07,54.81,54.09,202.22,11.26,182.3,79.47
2014-04-08,55.77,54.9,204.78,11.2,185.08,80.46
2014-04-09,56.04,55.54,205.98,11.47,186.76,81.44
2014-04-10,55.6,54.81,204.52,11.19,185.48,80.14
2014-04-11,54.38,55.39,202.9,10.96,184.02,78.59
2014-04-14,54.45,55.4,205.56,11.12,184.88,80.07
2014-04-15,56.1,55.23,205.0,10.93,184.68,80.0
2014-04-16,56.5,55.75,205.86,11.26,186.3,81.62
2014-04-17,56.63,56.83,205.66,11.1,186.8,79.77
2014-04-21,56.5,57.22,205.28,11.22,186.24,80.07
2014-04-22,56.71,57.56,207.38,11.27,186.68,79.72
2014-04-23,56.71,55.66,206.76,11.26,187.14,79.56
2014-04-24,57.28,54.24,210.56,11.43,187.78,79.06
2014-04-25,56.94,52.99,209.38,11.77,186.28,77.88
2014-04-28,56.8,53.71,208.52,11.51,185.54,78.3
2014-04-29,56.4,53.04,210.6,11.61,187.46,79.46
2014-04-30,55.7,53.12,210.8,11.59,186.68,80.99
2014-05-01,54.91,52.95,210.14,11.63,186.44,80.63
2014-05-02,54.81,54.63,210.02,11.62,185.84,80.01
2014-05-05,54.54,54.35,209.04,11.43,185.38,78.5
2014-05-06,54.66,52.28,207.74,11.47,185.54,78.0
2014-05-07,55.23,51.03,209.24,11.6,189.06,78.26
2014-05-08,55.17,51.32,209.88,11.35,188.56,76.36
2014-05-09,55.15,52.39,210.12,10.92,188.68,75.65
2014-05-12,55.09,53.51,212.4,10.75,187.3,76.79
2014-05-13,55.02,52.19,214.3,10.7,187.22,76.42
2014-05-14,54.5,51.02,213.06,10.68,183.4,76.77
2014-05-15,53.98,50.77,209.98,10.6,182.42,75.78
2014-05-16,54.08,50.99,212.06,10.75,182.54,75.81
2014-05-19,54.07,51.63,210.78,10.73,181.34,75.42
2014-05-20,53.65,50.54,203.12,10.68,179.9,74.81
2014-05-21,53.89,50.49,205.76,10.82,179.96,75.53
2014-05-22,53.94,50.78,206.16,10.6,179.98,74.21
2014-05-23,54.05,52.24,208.06,10.66,179.96,74.57
2014-05-27,54.04,52.22,207.36,10.92,181.84,75.93
2014-05-28,54.24,51.98,205.82,10.86,181.82,76.29
2014-05-29,54.51,51.94,207.2,10.94,182.2,76.48
2014-05-30,53.96,51.84,204.46,10.92,182.34,76.5
2014-06-02,54.07,52.3,207.52,10.94,182.36,75.78
2014-06-03,54.46,52.1,208.98,10.77,181.68,76.35
2014-06-04,54.39,51.7,208.62,10.71,181.68,75.38
2014-06-05,55.27,54.09,213.92,10.9,182.6,75.75
2014-06-06,55.67,54.67,216.36,10.87,184.6,75.26
2014-06-09,56.2,56.38,217.5,10.88,186.0,75.04
2014-06-10,55.34,55.15,218.62,10.76,184.9,75.03
2014-06-11,55.11,54.5,217.38,10.56,182.84,74.93
2014-06-12,54.6,53.68,213.3,10.57,180.94,75.35
2014-06-13,54.68,53.46,213.54,10.42,180.94,75.97
2014-06-16,54.42,52.88,213.62,10.42,180.74,76.9
2014-06-17,54.37,53.14,213.34,10.52,181.2,77.16
2014-06-18,54.88,54.0,214.96,10.73,182.38,78.2
2014-06-19,55.52,53.33,214.5,10.59,183.16,78.31
2014-06-20,56.46,53.39,218.76,10.57,184.08,77.72
2014-06-23,56.9,52.3,217.56,10.42,182.78,77.67
2014-06-24,55.71,52.44,215.62,10.26,181.26,77.44
2014-06-25,55.67,53.51,216.88,10.19,181.48,77.15
2014-06-26,56.11,53.17,217.04,10.29,180.82,76.62
2014-06-27,56.09,53.52,217.56,10.22,181.64,76.91
2014-06-30,56.22,54.09,217.34,10.22,181.1,77.0
2014-07-01,55.52,55.0,218.34,10.14,180.16,77.4
2014-07-02,55.53,54.85,219.12,10.24,180.7,77.5
2014-07-03,56.08,55.7,222.16,10.18,182.76,78.25
2014-07-07,55.78,54.75,220.32,10.18,181.58,78.97
2014-07-08,55.11,54.41,218.92,9.69,180.24,77.93
2014-07-09,53.9,53.31,220.28,9.61,178.32,78.51
2014-07-10,53.29,52.31,218.72,9.37,176.24,77.79
2014-07-11,53.52,51.2,219.92,9.4,177.06,77.79
2014-07-14,53.52,52.13,220.18,9.35,177.02,79.07
2014-07-15,53.3,51.58,219.7,9.34,177.12,78.12
2014-07-16,53.69,51.64,222.8,9.69,178.9,79.64
2014-07-17,53.22,49.66,218.14,9.6,174.86,80.68
2014-07-18,53.1,49.5,220.34,9.52,175.26,81.33
2014-07-21,52.85,49.25,220.46,9.28,175.28,81.23
2014-07-22,53.69,52.59,220.12,9.4,176.8,81.74
2014-07-23,52.85,49.12,216.76,9.25,174.9,82.3
2014-07-24,52.88,48.95,210.08,9.2,173.96,81.8
2014-07-25,52.33,48.29,209.7,9.22,172.34,80.68
2014-07-28,52.03,48.11,208.3,9.06,172.02,80.48
2014-07-29,49.59,48.1,209.38,9.02,171.66,80.31
2014-07-30,49.31,48.36,206.76,9.06,170.86,80.31
2014-07-31,48.71,47.53,201.5,9.21,170.22,78.49
2014-08-01,48.23,47.75,201.04,8.94,169.92,77.41
2014-08-04,48.12,48.12,203.62,8.94,170.54,77.13
2014-08-05,48.28,48.31,203.0,8.81,170.58,77.3
2014-08-06,48.18,49.04,202.98,8.65,170.82,77.05
2014-08-07,48.2,48.53,203.88,8.37,170.74,76.58
2014-08-08,48.8,48.77,206.56,8.54,173.96,76.88
2014-08-11,49.19,49.44,209.0,8.51,174.32,77.64
2014-08-12,49.38,48.87,211.32,8.63,172.96,77.09
2014-08-13,48.11,48.71,210.32,8.42,168.98,77.06
2014-08-14,48.73,48.89,211.32,8.52,169.78,77.08
2014-08-15,48.49,48.91,211.48,8.55,169.6,76.32
2014-08-18,49.29,50.47,213.96,8.76,172.22,77.28
2014-08-19,48.92,49.24,214.6,8.78,171.42,77.95
2014-08-20,48.84,48.89,215.4,8.74,171.74,77.4
2014-08-21,49.24,49.89,215.94,8.87,172.42,77.96
2014-08-22,48.39,49.34,214.62,8.84,169.52,77.23
2014-08-25,48.56,49.72,215.94,8.86,170.22,78.47
2014-08-26,48.42,49.53,216.12,8.9,166.34,78.81
2014-08-27,48.51,48.84,217.1,8.82,167.7,79.19
2014-08-28,48.23,48.71,217.3,8.82,167.94,77.88
2014-08-29,48.84,48.75,218.14,8.74,168.18,77.93
2014-09-02,48.32,49.03,217.84,8.65,167.54,78.54
2014-09-03,48.2,49.01,216.92,8.7,166.34,77.73
2014-09-04,48.42,48.36,217.64,8.64,166.22,77.4
2014-09-05,48.26,47.59,217.08,8.52,165.58,77.94
2014-09-08,48.12,46.94,215.82,8.46,165.86,78.25
2014-09-09,47.72,45.83,214.8,8.23,164.5,77.61
2014-09-10,47.34,45.52,211.86,8.31,163.96,77.76
2014-09-11,47.14,45.51,211.18,8.19,164.16,77.64
2014-09-12,46.78,43.72,210.04,8.02,163.9,77.43
2014-09-15,47.04,42.07,209.72,7.92,165.36,77.63
2014-09-16,46.43,42.41,209.72,7.87,165.86,77.35
2014-09-17,46.4,42.56,207.98,8.12,167.14,76.52
2014-09-18,46.41,42.53,208.68,7.95,168.3,77.35
2014-09-19,46.09,41.75,205.02,7.97,167.28,73.97
2014-09-22,45.52,41.57,201.8,7.83,167.48,74.51
2014-09-23,45.76,41.75,199.98,7.66,166.64,73.66
2014-09-24,45.81,41.5,202.4,7.85,167.54,73.89
2014-09-25,45.45,41.05,199.02,7.61,166.26,72.36
2014-09-26,46.06,41.37,200.76,7.94,165.66,73.15
2014-09-29,45.98,41.31,199.66,7.81,164.68,72.45
2014-09-30,45.46,41.0,198.06,7.93,163.98,72.16
2014-10-01,45.31,40.11,195.22,7.77,163.1,71.26
2014-10-02,45.75,40.48,194.82,7.79,163.42,71.41
2014-10-03,46.44,40.26,194.78,7.79,164.32,71.08
2014-10-06,47.1,40.22,196.0,8.13,165.68,71.31
2014-10-07,42.13,39.61,189.4,7.76,160.02,70.41
2014-10-08,42.75,39.91,193.3,7.85,162.62,69.21
2014-10-09,42.24,39.07,187.0,7.61,162.3,68.92
2014-10-10,42.08,38.33,186.26,7.46,161.96,68.78
2014-10-13,42.34,38.39,183.36,7.53,163.3,68.25
2014-10-14,43.62,38.93,185.6,7.94,168.72,68.61
2014-10-15,44.77,39.23,185.18,7.89,169.86,68.04
2014-10-16,45.23,39.72,186.48,8.11,168.24,66.45
2014-10-17,43.53,39.22,190.1,7.85,166.58,68.99
2014-10-20,43.4,39.2,188.06,7.82,164.4,65.68
2014-10-21,44.7,39.42,191.78,7.99,167.56,66.07
2014-10-22,43.98,38.89,189.14,7.76,166.84,64.14
2014-10-23,45.0,39.17,198.54,7.87,170.34,66.16
2014-10-24,45.3,39.12,198.88,7.95,170.86,65.68
2014-10-27,44.64,38.88,197.08,7.86,169.16,65.41
2014-10-28,45.26,42.66,202.32,8.07,170.98,66.98
2014-10-29,44.32,42.02,200.38,8.12,170.3,66.17
2014-10-30,43.95,42.38,200.32,8.01,170.46,66.32
2014-10-31,44.31,42.84,202.82,8.15,171.08,68.13
2014-11-03,43.53,41.3,200.44,7.97,170.0,67.17
2014-11-04,43.3,40.29,197.22,7.78,169.1,66.92
2014-11-05,43.58,40.09,198.82,7.94,169.94,67.22
2014-11-06,44.64,49.63,201.82,7.96,175.54,67.49
2014-11-07,45.55,48.5,203.52,8.12,177.32,66.85
2014-11-10,45.24,49.19,204.42,8.12,177.08,67.28
2014-11-11,45.11,48.13,205.06,8.12,176.9,67.32
2014-11-12,44.85,47.51,205.98,7.9,176.54,66.45
2014-11-13,44.09,44.79,202.22,7.88,174.92,66.63
2014-11-14,44.18,44.61,202.68,8.01,175.04,66.88
2014-11-17,44.46,44.95,203.4,7.98,173.62,67.52
2014-11-18,44.59,45.51,204.08,8.05,174.58,68.6
2014-11-19,44.0,45.8,202.6,8.17,172.66,68.72
2014-11-20,44.17,46.61,204.18,8.14,170.74,68.62
2014-11-21,44.94,46.89,212.9,8.35,174.14,69.36
2014-11-24,44.41,48.98,211.92,8.36,175.04,70.36
2014-11-25,44.66,48.81,212.48,8.35,175.58,70.8
2014-11-26,43.61,48.97,211.58,7.97,173.98,71.12
2014-11-28,42.19,47.63,201.2,7.79,173.24,70.32
2014-12-01,43.11,48.25,198.0,7.88,179.16,70.85
2014-12-02,43.42,48.14,199.02,8.05,176.62,70.35
2014-12-03,43.84,48.75,200.36,8.12,180.36,69.7
2014-12-04,43.64,47.96,199.34,7.84,179.14,69.17
2014-12-05,43.88,48.0,197.56,7.9,179.46,69.75
2014-12-08,43.44,48.29,190.5,7.92,177.68,69.8
2014-12-09,43.98,49.28,190.9,7.95,178.4,69.89
2014-12-10,43.0,47.82,186.04,7.76,175.04,68.74
2014-12-11,42.92,47.8,185.38,7.75,175.98,70.22
2014-12-12,42.16,47.27,181.0,7.67,172.82,68.5
2014-12-15,43.85,47.71,179.5,7.7,174.94,67.2
2014-12-16,43.93,47.8,178.68,8.02,175.6,67.54
2014-12-17,44.16,48.16,179.5,8.15,177.48,68.4
2014-12-18,44.49,48.5,183.38,8.16,179.08,70.4
2014-12-19,45.29,48.51,183.42,8.08,180.2,70.44
2014-12-22,45.0,48.6,184.64,8.18,180.48,70.69
2014-12-23,46.27,49.06,187.0,8.28,181.7,70.9
2014-12-24,45.46,48.94,187.44,8.25,180.52,71.47
2014-12-26,46.08,48.98,188.46,8.31,180.48,71.7
2014-12-29,46.41,49.57,187.42,8.23,180.28,71.32
2014-12-30,45.71,48.99,185.18,8.19,178.92,70.4
2014-12-31,45.2,48.44,183.06,8.06,176.94,69.65
2015-01-02,45.02,49.07,183.76,7.9,176.68,70.04
2015-01-05,42.95,48.87,174.06,7.42,172.9,67.2
2015-01-06,42.75,48.82,172.94,7.58,171.46,65.68
2015-01-07,42.72,49.27,175.62,7.58,170.72,65.09
2015-01-08,43.63,49.04,177.42,7.63,172.98,66.13
2015-01-09,43.17,48.9,175.3,7.48,171.3,65.03
2015-01-12,43.23,49.04,173.78,7.61,170.9,67.7
2015-01-13,43.25,49.49,172.74,7.59,171.78,66.89
2015-01-14,43.48,48.88,172.14,7.58,172.96,66.97
2015-01-15,42.99,47.0,168.64,7.51,174.4,66.88
2015-01-16,43.33,46.88,167.72,7.6,174.6,67.11
2015-01-20,43.57,46.25,167.94,7.55,174.26,63.56
2015-01-21,43.88,45.74,170.74,7.75,175.26,64.08
2015-01-22,44.38,46.61,173.64,7.79,179.02,64.35
2015-01-23,43.62,47.0,171.22,7.55,176.7,64.52
2015-01-26,44.58,47.65,172.06,7.63,176.86,66.1
2015-01-27,43.3,45.89,159.7,7.48,172.08,65.5
2015-01-28,43.02,45.04,160.02,7.36,169.16,64.19
2015-01-29,43.64,46.18,160.0,7.69,171.82,65.82
2015-01-30,43.34,45.05,159.94,7.65,170.38,65.36
2015-02-02,44.71,46.04,161.68,7.59,173.28,66.95
2015-02-03,48.96,47.96,167.84,7.79,177.26,68.38
2015-02-04,47.62,48.0,163.9,7.68,177.36,67.39
2015-02-05,48.84,48.73,167.14,7.81,178.24,68.71
2015-02-06,48.89,48.64,166.42,7.7,177.96,66.67
2015-02-09,49.18,48.05,169.34,7.7,177.9,66.31
2015-02-10,48.47,48.15,167.8,7.82,177.5,67.33
2015-02-11,48.8,48.11,166.82,7.77,177.64,66.84
2015-02-12,48.81,48.07,167.06,8.11,178.74,69.09
2015-02-13,49.78,49.0,170.26,8.13,180.08,69.09
2015-02-17,49.85,49.32,170.76,8.3,179.84,69.08
2015-02-18,50.52,49.26,169.6,8.55,185.5,68.96
2015-02-19,50.49,49.57,166.6,8.67,183.42,68.88
2015-02-20,50.46,49.19,168.88,8.74,184.86,69.63
2015-02-23,49.85,49.24,166.98,8.56,181.96,69.68
2015-02-24,50.08,51.46,169.0,8.5,183.0,69.87
2015-02-25,50.43,50.32,170.3,8.41,183.24,70.18
2015-02-26,49.95,50.47,167.6,8.31,182.36,69.85
2015-02-27,49.74,50.15,165.8,8.31,181.2,70.19
2015-03-02,49.94,50.26,166.0,8.22,182.06,71.11
2015-03-03,49.98,49.96,165.68,8.25,182.54,70.41
2015-03-04,49.96,49.9,163.46,8.13,180.9,69.88
2015-03-05,49.52,59.19,163.02,8.02,180.92,69.98
2015-03-06,48.79,56.81,160.12,7.96,180.52,68.48
2015-03-09,49.19,56.47,161.62,7.95,184.04,68.48
2015-03-10,48.01,55.51,159.82,7.57,181.98,66.91
2015-03-11,47.35,56.4,159.4,7.58,180.46,67.19
2015-03-12,47.36,57.61,160.38,7.71,180.36,68.09
2015-03-13,47.0,59.21,158.46,7.64,178.98,68.08
2015-03-16,47.2,59.88,159.94,7.73,178.28,69.48
2015-03-17,47.02,59.77,156.9,7.76,177.26,69.01
2015-03-18,47.91,59.31,162.66,7.98,178.64,70.97
2015-03-19,47.32,59.2,160.18,7.93,176.16,70.31
2015-03-20,47.58,60.58,162.38,8.15,178.36,72.76
2015-03-23,47.27,61.58,162.18,8.2,178.78,73.2
2015-03-24,47.06,61.75,160.96,8.34,176.94,73.53
2015-03-25,46.92,60.59,159.72,8.26,176.6,72.11
2015-03-26,46.71,61.0,159.76,8.11,176.02,71.75
2015-03-27,46.83,61.06,159.34,8.15,174.92,72.54
2015-03-30,48.07,62.17,162.74,8.21,177.22,72.72
2015-03-31,47.64,63.13,160.06,8.16,175.38,72.17
2015-04-01,47.48,62.24,159.28,8.31,175.2,72.41
2015-04-02,47.6,62.58,160.48,8.37,175.96,72.76
2015-04-06,46.96,62.01,162.98,8.46,176.96,73.33
2015-04-07,46.92,62.05,161.08,8.4,176.88,72.95
2015-04-08,47.04,62.37,160.88,8.34,175.7,72.93
2015-04-09,47.15,62.36,161.36,8.29,176.9,72.98
2015-04-10,47.72,61.98,165.2,8.27,178.14,73.18
2015-04-13,47.35,61.97,164.28,8.11,176.0,72.8
2015-04-14,47.3,61.35,166.0,8.24,175.84,73.36
2015-04-15,49.44,61.77,170.32,8.87,178.68,73.36
2015-04-16,48.26,61.8,168.68,8.77,177.88,72.9
2015-04-17,48.09,60.54,166.56,8.71,175.02,71.73
