Date-Time,CMG,DPZ,DRI,MCD,QSR,SBUX,TSCO,WEN,YUM
2015-03-04,664.16,103.28,62.89,100.25,42.54,93.06,85.13,11.02,80.08
2015-03-05,670.49,103.38,64.21,99.11,42.26,93.63,85.35,11.04,80.52
2015-03-06,658.68,100.87,62.71,97.13,41.15,92.215,84.68,10.84,79.16
2015-03-09,660.34,101.36,63.36,97.71,40.52,93.04,85.38,10.925,79.44
2015-03-10,654.74,99.03,62.47,96.29,39.74,92.18,84.06,10.745,77.88
2015-03-11,660.77,98.16,61.72,94.96,39.33,91.42,84.73,10.82,76.5
2015-03-12,670.39,100.72,63.53,96.25,39.69,93.38,87.25,11.04,77.84
2015-03-13,674.51,99.72,63.1,96.35,38.96,93.29,86.26,10.86,77.51
2015-03-16,678.88,101.53,64.91,97.15,39.45,94.045,88.32,10.83,78.19
2015-03-17,672.0,102.15,65.52,96.17,39.62,94.385,87.72,11.05,77.86
2015-03-18,673.28,102.17,65.19,97.0,39.65,95.84,88.2,11.05,78.94
2015-03-19,680.67,103.77,64.87,95.98,39.84,97.76,88.01,11.0,78.74
2015-03-20,686.65,104.63,66.75,97.05,38.97,97.46,88.945,11.18,79.21
2015-03-23,687.34,104.02,69.22,98.62,38.51,97.37,88.19,11.19,79.27
2015-03-24,680.81,104.09,69.73,99.36,39.3,97.915,87.585,11.22,80.17
2015-03-25,665.97,101.11,68.71,98.14,38.76,95.77,85.91,10.76,79.15
2015-03-26,658.82,100.54,68.26,97.64,38.68,95.08,85.23,10.7,78.55
2015-03-27,662.72,101.05,69.05,96.96,38.79,95.07,86.17,10.88,78.31
2015-03-30,655.36,102.55,69.42,97.88,39.12,95.98,86.575,11.14,79.41
2015-03-31,650.54,100.55,69.34,97.44,38.41,94.7,85.06,10.9,78.72
2015-04-01,652.53,100.5,67.47,96.29,38.38,93.02,84.71,10.85,78.84
2015-04-02,652.39,100.99,67.45,95.83,38.96,94.39,85.62,10.93,79.79
2015-04-06,660.02,100.81,66.55,96.28,39.21,94.52,86.24,11.0,79.73
2015-04-07,658.46,99.39,66.26,96.35,38.94,94.07,85.375,10.75,78.29
2015-04-08,654.55,100.29,67.49,96.85,38.88,95.23,85.57,10.805,78.3
2015-04-09,651.72,99.2,67.18,96.55,38.59,47.96,86.0,10.74,78.92
2015-04-10,683.02,100.5,68.78,97.8,38.98,48.17,87.28,10.72,80.02
2015-04-13,683.73,100.2,68.6,97.44,39.0,48.5,87.5,10.72,80.72
2015-04-14,677.85,98.49,67.9,97.58,38.97,48.3,87.33,10.56,79.62
2015-04-15,677.6,98.36,67.05,96.44,38.99,48.14,86.45,10.53,79.6
2015-04-16,681.55,100.43,66.43,95.63,39.3,48.245,86.47,10.52,79.49
2015-04-17,683.95,99.24,64.94,94.88,38.5,47.62,87.0,10.4,79.75
2015-04-20,686.93,99.66,65.22,96.18,38.15,47.97,88.53,10.53,81.09
2015-04-21,692.52,99.4,65.29,94.87,38.69,48.37,90.82,10.44,80.85
2015-04-22,641.23,99.8,65.2,97.84,39.36,48.335,90.83,10.44,84.04
2015-04-23,635.6,109.23,65.81,97.0,41.24,49.43,91.26,10.61,84.07
2015-04-24,637.5,113.96,67.01,98.74,41.57,51.84,90.98,10.71,87.1
2015-04-27,643.75,110.25,65.94,96.44,40.59,50.87,90.65,10.5,86.61
2015-04-28,639.58,111.79,66.37,96.83,42.42,50.61,89.6,10.58,86.84
2015-04-29,630.07,109.39,64.43,97.02,42.26,50.65,88.45,10.35,86.25
2015-04-30,621.34,107.85,63.77,96.55,40.78,49.58,86.06,10.12,85.96
2015-05-01,634.0,108.34,63.99,97.8,41.37,50.29,87.16,10.15,91.9
2015-05-04,633.57,107.93,63.18,96.13,42.15,50.445,87.33,10.47,91.01
2015-05-05,625.67,105.71,61.75,96.13,41.12,49.405,85.89,10.43,89.99
2015-05-06,627.23,106.13,61.64,96.39,40.7,48.93,84.65,11.185,89.21
2015-05-07,628.82,107.93,63.07,96.78,41.11,49.35,85.69,11.2,90.13
2015-05-08,633.82,109.13,63.96,98.23,41.16,49.78,86.92,11.08,89.88
2015-05-11,635.67,109.84,64.16,97.51,40.83,49.5,87.12,11.1,89.74
2015-05-12,635.55,109.06,63.68,97.95,40.63,49.71,86.82,11.15,90.39
2015-05-13,635.32,108.68,62.76,97.35,40.95,49.59,86.43,11.135,89.9
2015-05-14,634.53,109.91,63.39,97.71,41.6,50.555,87.66,11.21,90.02
2015-05-15,632.37,110.34,63.93,98.04,42.14,50.8,88.48,11.21,93.96
2015-05-18,636.1,111.09,64.07,98.02,40.82,51.18,90.13,11.37,93.59
2015-05-19,636.75,110.55,65.13,100.68,41.23,51.42,90.07,11.38,94.31
2015-05-20,628.24,110.41,64.38,100.11,41.07,51.03,89.91,11.57,94.88
2015-05-21,633.36,110.07,64.57,99.28,40.47,51.33,90.59,11.575,93.44
2015-05-22,626.44,109.03,64.75,98.99,39.84,51.48,90.52,11.36,91.54
2015-05-26,622.16,108.56,64.18,98.46,38.87,50.84,88.33,11.35,91.54
2015-05-27,612.5,108.65,64.92,98.66,38.73,51.59,89.0,11.35,91.98
2015-05-28,629.42,109.21,64.94,96.48,38.4,51.81,88.37,11.35,91.8
2015-05-29,615.52,108.66,65.54,95.93,38.67,51.96,87.14,11.24,90.11
2015-06-01,614.9,109.05,65.8,96.22,38.42,52.22,87.75,11.12,90.27
2015-06-02,610.57,108.87,65.06,96.29,38.8,51.73,88.58,11.1,89.87
2015-06-03,610.89,108.99,65.32,96.52,38.75,52.12,90.25,11.47,91.55
2015-06-04,611.57,109.03,64.39,96.31,38.64,51.72,88.19,11.24,90.52
2015-06-05,613.8,110.0,64.84,95.54,39.29,52.19,87.98,11.27,90.79
2015-06-08,608.12,109.87,65.41,95.32,38.11,51.53,87.59,11.28,90.5
2015-06-09,605.79,110.43,65.01,94.73,37.87,51.54,87.3,11.235,90.59
2015-06-10,608.67,112.39,66.95,95.3,37.99,52.69,88.94,11.28,91.6
2015-06-11,605.86,111.93,67.05,95.59,38.45,52.49,90.11,11.23,91.33
2015-06-12,609.76,112.29,68.11,95.06,38.01,52.63,90.19,11.3,91.11
2015-06-15,604.17,110.81,68.13,94.3,37.69,52.27,90.31,11.23,90.88
2015-06-16,600.62,110.76,67.94,94.63,37.1,52.965,91.13,11.25,91.82
2015-06-17,606.84,110.92,68.26,95.22,37.46,53.24,91.73,11.39,91.3
2015-06-18,606.2,112.57,69.16,96.17,38.2,54.11,92.95,11.43,92.68
2015-06-19,615.31,111.91,68.87,96.08,37.85,53.93,92.44,11.37,92.27
2015-06-22,619.25,113.86,69.38,96.87,38.56,53.9,93.05,11.435,92.42
2015-06-23,615.4,113.62,69.39,97.18,38.55,54.115,92.89,11.37,92.03
2015-06-24,610.53,111.64,70.84,96.64,37.64,53.71,91.875,11.29,91.51
2015-06-25,607.38,111.72,71.23,95.79,38.08,54.07,92.7,11.43,91.38
2015-06-26,609.46,114.9,72.96,97.29,38.99,54.62,92.75,11.35,92.75
2015-06-29,600.05,114.0,71.2,95.44,37.97,53.55,90.1,11.2,89.61
2015-06-30,604.99,113.4,71.08,95.07,38.21,53.615,89.94,11.28,90.08
2015-07-01,606.57,114.55,70.22,95.76,39.54,53.89,90.78,10.88,91.69
2015-07-02,609.56,113.88,70.31,96.17,39.52,54.24,90.32,10.79,91.55
2015-07-06,607.17,113.13,70.69,95.65,39.14,54.305,91.04,10.63,90.67
2015-07-07,620.56,113.42,72.1,96.68,39.81,54.375,90.73,10.6,89.89
2015-07-08,612.85,113.24,70.84,95.84,38.71,53.39,87.61,10.49,87.12
2015-07-09,627.16,113.69,71.56,96.49,38.18,54.05,88.72,10.46,87.99
2015-07-10,639.42,115.92,72.16,97.65,38.84,54.57,91.15,10.44,90.86
2015-07-13,658.0,119.43,72.37,98.43,40.54,55.7,92.52,10.54,91.11
2015-07-14,655.46,118.79,72.34,98.78,40.18,55.75,93.3,10.46,91.99
2015-07-15,661.19,118.54,71.39,99.07,39.76,55.34,93.42,10.41,88.88
2015-07-16,658.46,115.57,72.95,97.86,40.19,55.74,93.92,10.35,88.25
2015-07-17,661.95,110.04,72.59,97.5,40.84,55.69,94.5,10.23,87.88
2015-07-20,678.0,111.04,72.95,97.49,40.06,56.21,93.13,10.26,88.13
2015-07-21,673.07,111.37,73.01,97.32,39.23,56.2,93.53,10.27,88.62
2015-07-22,725.82,112.31,74.59,97.58,39.97,56.69,94.78,10.39,89.31
2015-07-23,725.94,111.65,74.87,97.09,39.5,56.56,95.46,10.26,87.82
2015-07-24,728.79,110.96,73.07,96.1,40.09,57.29,93.57,10.15,86.71
2015-07-27,731.44,111.31,72.31,96.04,41.5,56.98,92.08,10.06,85.98
2015-07-28,730.78,111.77,72.43,97.33,42.75,57.14,91.72,10.24,86.95
2015-07-29,738.42,113.51,73.18,98.21,42.85,57.51,92.28,10.38,87.77
2015-07-30,744.16,113.84,73.8,99.17,42.95,58.06,91.99,10.24,88.02
2015-07-31,742.23,113.84,73.76,99.86,43.24,57.93,92.52,10.26,87.76
2015-08-03,743.04,114.27,73.91,99.42,43.14,58.19,91.34,10.29,87.82
2015-08-04,748.09,115.23,73.99,99.14,43.55,58.7,92.27,10.29,88.19
2015-08-05,757.77,114.4,74.91,99.8,43.91,59.01,93.35,10.11,89.04
2015-08-06,749.6,111.84,70.8,99.35,43.07,57.23,91.17,9.96,87.77
2015-08-07,749.12,113.43,71.77,98.92,42.86,57.2,91.7,9.82,87.61
2015-08-10,744.24,113.14,71.11,99.39,42.75,56.27,93.11,9.81,87.82
2015-08-11,745.66,113.49,70.97,98.81,42.59,56.35,93.47,9.72,83.54
2015-08-12,745.98,111.88,70.72,98.28,42.09,56.38,92.76,9.99,80.68
2015-08-13,743.6,114.2,71.95,99.37,42.52,56.85,93.2,10.03,83.8
2015-08-14,748.34,114.17,72.37,99.27,42.6,57.1,93.1,9.96,83.59
2015-08-17,754.03,114.99,72.57,100.66,43.22,57.74,93.94,10.09,85.03
2015-08-18,745.92,112.9,71.61,100.76,42.29,57.83,94.09,9.78,84.2
2015-08-19,745.28,110.53,72.27,101.1,42.61,57.59,93.35,9.65,86.09
2015-08-20,735.15,107.66,71.61,99.76,40.6,55.81,89.65,9.26,81.82
2015-08-21,720.01,104.48,70.18,97.13,39.43,52.84,85.59,9.155,79.7
2015-08-24,704.25,101.78,66.77,92.87,37.59,50.34,83.58,9.0,77.19
2015-08-25,695.39,105.02,66.82,91.21,37.11,51.09,83.04,8.99,76.1
2015-08-26,707.64,106.3,68.16,95.15,38.77,53.96,85.04,9.0,79.68
2015-08-27,727.17,107.8,68.85,97.33,39.85,55.95,87.12,9.3,82.27
2015-08-28,721.2,108.41,69.05,96.25,39.56,55.63,85.39,9.22,81.82
2015-08-31,710.01,105.94,68.01,95.02,38.34,54.71,85.31,9.11,79.77
2015-09-01,706.71,103.85,67.07,93.47,37.31,53.5,82.23,8.93,79.1
2015-09-02,723.87,105.18,68.96,96.04,37.41,55.26,83.69,9.02,80.27
2015-09-03,724.99,105.15,69.21,96.01,38.03,54.69,83.95,9.01,80.22
2015-09-04,719.23,105.5,68.78,94.85,37.54,54.28,83.19,9.08,78.89
2015-09-08,732.14,109.0,70.42,96.78,37.93,55.21,86.36,9.19,81.76
2015-09-09,718.83,108.18,68.96,95.43,38.18,54.69,85.8,9.1,81.02
2015-09-10,723.19,107.93,69.67,95.25,37.35,55.37,86.69,9.02,79.9
2015-09-11,729.06,110.22,70.24,97.41,37.37,56.53,87.96,9.23,81.43
2015-09-14,726.8,110.29,70.2,96.97,36.98,56.29,86.11,9.18,80.95
2015-09-15,732.08,111.82,70.04,98.19,37.22,56.91,86.5,9.07,82.42
2015-09-16,730.01,111.62,69.33,98.69,37.03,57.26,87.96,9.08,83.07
2015-09-17,730.2,112.6,70.28,97.84,37.46,57.28,86.99,9.07,82.97
2015-09-18,729.48,111.68,69.46,97.05,36.69,56.84,86.27,9.1,80.15
2015-09-21,731.19,111.03,70.27,97.9,37.97,57.54,84.89,9.05,80.43
2015-09-22,726.97,110.87,69.69,97.2,37.64,57.12,82.81,9.04,79.3
2015-09-23,731.57,110.97,71.11,97.38,37.61,57.79,83.04,9.02,78.92
2015-09-24,731.17,110.29,71.46,97.29,37.25,58.37,82.35,9.0,78.32
2015-09-25,730.28,112.95,70.76,97.59,37.24,57.99,83.97,8.9,78.6
2015-09-28,708.03,108.54,68.11,95.96,36.14,55.77,81.68,8.78,76.0
2015-09-29,708.54,105.87,67.89,97.48,34.71,55.72,82.31,8.56,76.15
2015-09-30,720.25,107.91,68.54,98.53,35.92,56.84,84.29,8.65,79.95
2015-10-01,724.43,105.33,68.42,98.78,35.16,57.48,85.95,8.54,79.87
2015-10-02,724.45,106.88,68.52,99.79,34.97,58.08,86.82,8.71,81.6
2015-10-05,728.08,108.35,68.47,101.17,35.58,59.04,88.41,8.75,83.05
2015-10-06,713.25,107.26,67.94,101.9,35.67,58.69,86.57,8.65,83.42
2015-10-07,720.16,108.03,66.43,101.77,35.86,58.78,88.61,8.87,67.71
2015-10-08,734.77,102.64,66.76,102.95,35.68,59.46,89.2,9.17,67.46
2015-10-09,732.93,105.38,66.68,102.76,36.32,60.07,89.64,9.28,70.25
2015-10-12,747.82,106.08,66.25,103.24,36.45,60.54,85.74,9.15,70.84
2015-10-13,750.42,106.17,66.42,103.38,36.44,60.16,84.46,9.05,69.98
2015-10-14,718.56,104.37,63.76,102.82,36.02,58.82,84.15,8.85,68.58
2015-10-15,723.81,105.86,63.8,103.66,36.1,59.69,84.69,8.87,69.27
2015-10-16,722.7,106.22,65.14,104.82,36.55,59.93,85.21,9.2,72.16
2015-10-19,718.64,107.25,65.7,104.49,37.84,60.97,86.97,9.26,71.71
2015-10-20,705.63,106.19,63.73,103.84,37.93,60.88,86.45,9.16,73.03
2015-10-21,665.67,103.46,62.8,102.54,36.78,60.53,86.25,8.86,73.56
2015-10-22,650.62,103.96,64.09,110.87,37.0,61.49,91.02,8.67,72.68
2015-10-23,649.72,104.1,63.91,112.59,37.33,62.61,90.43,8.85,72.89
2015-10-26,659.69,105.81,64.71,112.18,38.28,63.43,91.72,9.01,74.18
2015-10-27,656.55,104.96,63.22,111.64,39.89,62.71,90.67,8.97,73.17
2015-10-28,654.89,109.71,64.85,112.94,40.75,63.51,91.58,9.32,72.97
2015-10-29,648.2,109.4,62.43,112.62,40.96,62.5,91.14,9.07,72.51
2015-10-30,640.23,106.67,61.89,112.25,40.16,62.57,92.39,9.16,70.91
2015-11-02,624.0,108.75,62.66,112.11,39.08,62.24,92.08,9.73,71.83
2015-11-03,623.16,107.17,62.55,112.08,38.96,62.8,92.5,9.43,72.21
2015-11-04,614.98,105.05,61.42,112.4,38.07,61.96,92.73,9.85,71.54
2015-11-05,617.23,104.11,61.78,112.85,36.99,62.28,93.65,9.71,71.17
2015-11-06,612.4,104.44,61.71,113.31,36.09,61.97,93.38,9.56,71.24
2015-11-09,609.29,103.04,61.36,112.93,35.67,61.34,92.03,9.41,69.0
2015-11-10,628.88,104.23,54.68,113.22,35.68,62.18,91.97,9.57,68.76
2015-11-11,621.84,105.21,55.51,113.85,36.75,61.87,91.38,9.55,68.44
2015-11-12,614.68,102.89,55.13,112.11,35.34,61.07,89.77,9.63,67.12
2015-11-13,592.89,101.62,54.34,109.97,35.55,59.74,85.2,9.43,69.47
2015-11-16,588.74,103.49,53.97,111.06,35.89,60.68,86.95,9.54,68.82
2015-11-17,583.58,102.24,53.93,110.94,35.59,60.55,86.15,9.52,69.94
2015-11-18,594.0,104.07,53.99,112.53,36.59,61.8,88.15,9.9,71.12
2015-11-19,611.51,104.52,54.42,113.3,37.23,61.46,89.24,10.35,71.68
2015-11-20,536.19,105.02,55.13,113.91,37.42,61.99,90.81,10.57,72.76
2015-11-23,559.29,107.71,56.35,114.47,36.2,62.64,91.46,10.58,72.69
2015-11-24,577.79,107.44,56.33,114.28,36.03,61.96,91.0,10.57,72.38
2015-11-25,580.83,109.15,56.85,114.4,36.61,62.19,91.14,10.51,72.59
2015-11-27,576.62,108.65,57.05,114.23,36.93,62.18,91.41,10.48,72.96
2015-11-30,579.55,107.47,56.17,114.16,36.59,61.39,89.35,10.51,72.51
2015-12-01,580.74,108.86,56.72,114.45,36.57,61.37,89.66,10.38,74.48
2015-12-02,574.66,108.8,56.3,113.72,36.48,61.22,89.4,10.415,74.95
2015-12-03,565.31,107.44,55.2,113.39,35.88,59.55,85.66,10.39,73.13
2015-12-04,561.2,109.83,57.43,116.2,36.01,61.75,88.04,10.61,76.14
2015-12-07,551.75,110.39,58.92,116.42,35.48,61.89,87.93,10.78,76.41
2015-12-08,542.24,109.94,59.18,116.53,35.15,62.16,90.03,10.73,75.59
2015-12-09,548.01,109.1,58.09,116.58,34.66,61.18,88.9,10.61,73.8
2015-12-10,575.43,109.34,57.75,117.2,36.29,61.87,88.85,10.71,73.19
2015-12-11,565.0,108.64,57.77,116.08,35.59,59.82,87.9,10.6,71.3
2015-12-14,558.16,109.38,58.59,116.26,35.04,59.92,88.22,10.54,71.65
2015-12-15,554.86,109.93,59.0,116.93,35.96,59.98,87.18,10.595,72.61
2015-12-16,567.83,109.22,59.29,117.84,36.9,60.35,88.09,10.695,73.54
2015-12-17,554.89,109.37,58.39,117.5,35.99,59.515,85.87,10.5,72.2
2015-12-18,541.08,108.84,62.5,116.66,36.7,58.62,85.71,10.58,71.84
2015-12-21,522.01,109.73,63.7,117.69,36.64,59.54,84.76,10.725,73.4
2015-12-22,494.61,109.41,64.08,117.72,36.43,59.99,85.4,10.7,73.0
2015-12-23,497.48,109.48,64.5,118.8,36.97,60.34,86.06,10.88,74.12
2015-12-24,495.1,109.54,64.56,118.57,37.22,60.32,85.67,10.89,74.0
2015-12-28,493.52,110.13,64.3,118.75,37.13,60.19,85.99,10.85,73.84
2015-12-29,489.94,112.0,64.45,120.07,37.63,61.13,87.19,10.9,74.24
2015-12-30,485.79,111.51,64.29,119.43,37.13,60.82,86.29,10.85,73.81
2015-12-31,479.85,111.25,63.64,118.14,37.36,60.03,85.5,10.77,73.05
2016-01-04,448.81,109.23,62.75,117.58,35.55,58.26,83.75,10.67,72.21
2016-01-05,449.03,109.93,63.89,119.2,34.19,58.65,83.69,10.49,72.03
2016-01-06,426.67,109.77,62.92,118.4,33.15,58.13,82.54,10.25,71.52
2016-01-07,416.0,106.75,62.48,115.66,32.39,56.69,82.48,9.85,69.08
2016-01-08,413.29,108.97,62.01,115.48,31.82,56.63,81.86,10.03,68.14
2016-01-11,411.1,106.22,61.96,116.69,31.67,57.82,82.65,9.8,68.02
2016-01-12,404.26,109.76,62.51,117.44,32.31,59.46,84.66,9.99,69.57
2016-01-13,428.28,107.96,61.86,115.12,31.76,57.87,81.55,9.77,69.03
2016-01-14,454.3,107.14,61.67,116.62,33.6,58.98,83.0,9.68,70.01
2016-01-15,475.94,104.16,60.23,115.18,33.47,58.0,81.49,9.63,67.09
2016-01-19,469.47,104.92,60.83,117.5,33.16,58.55,83.46,9.69,68.77
2016-01-20,465.5,106.46,59.67,115.78,32.63,56.92,81.49,9.47,67.99
2016-01-21,461.2,107.71,60.32,117.84,33.99,59.03,83.3,9.77,68.96
2016-01-22,450.76,111.6,61.93,118.4,34.75,59.17,84.84,9.93,68.98
2016-01-25,442.17,110.73,61.47,119.2,33.59,57.71,83.52,9.67,67.39
2016-01-26,448.15,112.17,62.66,120.43,34.18,58.61,85.69,9.78,69.87
2016-01-27,442.64,111.06,62.59,120.87,32.85,57.63,84.22,9.62,69.4
2016-01-28,453.08,112.2,63.26,122.38,33.04,59.285,84.98,9.83,70.41
2016-01-29,452.97,113.93,63.06,123.78,33.58,60.77,88.31,10.23,72.37
2016-02-01,472.64,114.35,63.33,124.61,33.96,61.4,86.72,10.17,73.1
2016-02-02,475.67,113.75,62.15,123.95,32.7,60.695,86.08,10.37,72.32
2016-02-03,461.74,113.8,61.93,121.47,32.47,59.53,84.67,10.26,72.45
2016-02-04,470.9,114.0,61.52,120.66,32.69,58.29,83.77,10.61,72.31
2016-02-05,460.14,110.37,58.99,115.4,31.96,54.49,80.78,10.32,69.76
2016-02-08,445.0,108.16,59.54,116.05,30.73,54.14,79.82,10.15,67.43
2016-02-09,440.93,105.62,58.48,117.01,30.25,54.42,81.45,9.71,66.47
2016-02-10,448.81,107.0,57.59,117.54,30.53,55.14,81.93,9.515,66.76
2016-02-11,461.39,106.9,57.14,116.73,30.36,54.92,81.69,9.18,65.24
2016-02-12,480.57,109.5,58.67,117.93,32.01,55.86,83.48,9.45,67.34
2016-02-16,492.94,111.08,59.54,119.18,33.82,56.41,85.54,9.71,69.52
2016-02-17,514.01,112.95,61.54,118.64,34.51,57.63,86.01,9.81,71.2
2016-02-18,515.93,112.04,61.52,117.17,33.38,56.96,84.52,9.32,71.03
2016-02-19,511.58,112.87,61.19,116.53,32.67,57.67,84.62,9.31,70.52
2016-02-22,525.9,115.09,62.14,117.67,32.72,58.87,86.39,9.5,71.96
2016-02-23,525.06,117.62,62.86,116.9,32.81,58.46,84.87,9.64,71.51
2016-02-24,514.86,117.61,63.32,117.06,33.17,58.11,85.59,9.49,71.48
2016-02-25,505.33,117.61,63.74,118.37,33.67,58.75,85.5,9.4,70.96
2016-02-26,506.01,134.39,63.74,117.06,34.35,58.34,84.78,9.38,71.42
2016-02-29,509.16,133.04,63.88,117.19,35.06,58.21,84.57,9.37,72.47
2016-03-01,509.97,134.15,64.25,118.85,36.03,60.04,87.63,9.58,76.19
2016-03-02,525.69,133.06,64.68,118.48,36.29,59.56,87.19,9.54,75.41
2016-03-03,524.29,132.84,64.82,116.69,36.85,59.04,86.38,9.75,76.39
2016-03-04,529.0,132.99,64.93,117.18,37.27,58.7,87.3,9.59,78.05
2016-03-07,533.69,134.02,65.15,117.15,37.85,58.0,85.81,9.64,78.05
2016-03-08,524.69,134.24,64.58,118.42,37.21,57.6,85.92,9.39,76.68
2016-03-09,506.63,133.78,66.93,119.64,37.91,57.07,86.83,9.43,76.3
2016-03-10,503.68,133.01,67.12,119.98,37.58,57.52,88.84,9.48,76.76
2016-03-11,507.85,131.72,67.57,121.55,38.49,57.59,90.31,9.64,77.77
2016-03-14,515.73,132.65,67.78,122.9,38.99,58.65,90.08,9.8,77.55
2016-03-15,503.0,131.2,66.84,123.43,37.42,59.08,90.09,9.95,78.23
2016-03-16,500.35,131.85,67.56,123.52,38.39,59.67,89.56,10.22,78.65
2016-03-17,471.59,131.27,67.58,123.16,38.84,59.55,88.74,10.23,78.79
2016-03-18,455.37,130.81,67.29,124.08,39.14,59.7,89.31,10.38,78.31
2016-03-21,462.48,131.17,67.22,123.81,38.59,59.1,89.55,10.56,79.43
2016-03-22,471.76,130.73,66.65,123.82,38.48,59.38,89.06,10.535,78.98
2016-03-23,474.46,130.12,66.52,124.19,38.01,58.83,89.06,10.36,80.55
2016-03-24,471.37,128.74,65.77,123.29,37.63,58.36,88.7,10.42,79.35
2016-03-28,475.31,129.15,66.47,123.17,38.25,58.96,89.33,10.61,79.8
2016-03-29,460.0,130.09,66.63,123.97,38.84,59.55,89.95,10.83,80.57
2016-03-30,466.15,130.97,66.58,125.83,39.33,60.01,90.7,10.865,82.25
2016-03-31,470.97,131.86,66.3,125.68,38.83,59.7,90.46,10.89,81.85
2016-04-01,464.81,133.47,67.04,127.02,39.23,61.02,91.81,10.99,82.27
2016-04-04,465.0,133.36,67.34,127.57,38.94,60.25,90.51,10.87,81.9
2016-04-05,463.42,132.32,64.8,127.38,38.25,60.04,88.81,10.98,81.57
2016-04-06,455.25,135.94,64.99,127.52,39.11,60.83,89.19,11.12,81.89
2016-04-07,450.6,136.26,64.68,128.14,38.33,61.17,87.31,10.97,81.27
2016-04-08,451.25,137.05,64.79,127.96,38.03,61.04,86.9,10.96,82.34
2016-04-11,444.21,137.24,64.74,127.56,39.12,60.9,86.98,11.07,81.8
2016-04-12,444.62,136.74,65.88,127.61,39.71,59.5,88.86,11.04,82.05
2016-04-13,444.66,137.14,65.58,126.89,39.72,60.21,89.67,11.02,82.15
2016-04-14,456.01,137.27,64.85,127.51,39.08,60.13,91.21,10.85,82.4
2016-04-15,469.29,138.62,64.2,127.78,40.04,60.51,89.46,10.98,81.84
2016-04-18,460.12,138.65,64.79,128.85,41.04,60.89,90.14,10.98,82.61
2016-04-19,455.18,137.52,63.19,128.86,41.23,60.9,89.63,10.93,82.13
2016-04-20,458.0,140.01,63.14,128.55,41.91,60.9,90.07,11.12,82.53
2016-04-21,448.14,137.9,62.79,125.79,41.28,60.64,94.34,10.94,81.7
2016-04-22,442.73,132.41,63.3,125.5,40.66,57.68,94.45,11.04,81.19
2016-04-25,443.1,133.67,63.46,127.46,41.04,57.77,95.14,10.94,81.36
2016-04-26,445.92,133.81,63.86,127.71,41.63,57.72,95.11,11.04,82.04
2016-04-27,417.22,133.63,63.64,128.3,42.41,56.9,95.98,11.11,81.49
2016-04-28,423.4,120.47,63.15,127.92,42.87,56.42,94.97,11.05,80.44
2016-04-29,420.97,120.88,62.25,126.49,43.26,56.23,94.66,10.86,79.56
2016-05-02,433.5,120.37,63.61,128.2,43.24,57.36,95.59,11.28,80.97
2016-05-03,437.95,118.56,63.48,128.4,42.79,56.25,95.1,11.21,79.72
2016-05-04,433.3,119.02,63.93,129.33,42.83,56.39,94.65,11.22,80.65
2016-05-05,435.0,119.93,62.97,129.28,42.76,56.25,93.36,11.1,80.84
2016-05-06,433.81,119.31,62.49,130.58,42.51,56.31,93.57,10.97,80.96
2016-05-09,453.17,121.51,64.45,130.83,42.3,56.64,94.06,11.01,81.88
2016-05-10,455.59,122.22,64.66,131.6,42.62,57.49,95.02,11.18,82.9
2016-05-11,454.0,119.83,63.12,129.14,41.17,56.23,92.45,10.19,80.69
2016-05-12,457.01,121.46,63.81,130.12,40.79,56.3,93.57,10.45,81.57
2016-05-13,458.35,121.95,63.31,128.83,39.91,55.82,92.0,10.46,80.3
2016-05-16,444.56,123.17,63.28,129.64,40.25,55.53,93.57,10.51,81.25
2016-05-17,446.08,121.07,63.9,127.69,40.2,54.88,91.91,10.47,80.98
2016-05-18,448.61,121.13,63.04,126.21,40.24,54.8,91.56,10.21,80.17
2016-05-19,450.64,120.82,65.9,125.29,40.5,54.55,92.69,10.21,80.07
2016-05-20,449.92,123.06,66.15,122.56,40.82,54.62,93.9,10.17,79.6
2016-05-23,456.44,121.88,65.0,122.81,41.16,54.6,93.25,10.13,79.98
2016-05-24,457.33,122.52,65.8,123.95,42.16,55.44,94.97,10.26,82.13
2016-05-25,458.04,121.29,66.25,123.26,41.96,55.15,95.12,10.37,82.6
2016-05-26,452.03,123.0,67.28,123.79,42.15,55.29,95.74,10.31,82.45
2016-05-27,445.41,122.18,67.48,123.25,42.5,55.15,96.75,10.29,82.59
2016-05-31,441.96,120.88,67.83,122.06,41.76,54.89,96.1,10.28,82.09
2016-06-01,432.59,121.4,67.43,121.97,41.33,54.82,96.57,10.19,82.43
2016-06-02,443.49,123.25,67.8,121.17,41.65,54.62,96.65,10.42,82.46
2016-06-03,433.94,122.21,67.75,121.35,41.49,54.61,95.14,10.09,82.61
2016-06-06,445.27,124.36,67.35,122.0,41.42,55.59,95.31,10.14,83.19
2016-06-07,433.39,124.82,67.45,121.9,42.52,55.3,96.31,10.1,83.64
2016-06-08,429.2,126.39,67.39,122.11,42.29,55.22,94.39,10.24,84.19
2016-06-09,415.79,127.48,68.33,122.79,42.46,55.58,93.83,10.31,83.73
2016-06-10,405.26,126.25,67.81,122.36,42.28,54.865,92.87,10.25,82.5
2016-06-13,394.0,124.79,67.73,122.99,42.13,55.04,91.27,9.91,82.57
2016-06-14,395.27,126.36,68.08,122.51,42.73,55.57,92.64,9.89,82.49
