Date-Time,ADM,CAG,COKE,GIS,HRL,HSY,PEP,PPC,TSN,VMI
2011-05-05,34.08,25.07,66.74,38.41,28.86,112.54,68.83,5.51,19.22,100.82
2011-05-06,33.97,25.17,66.33,38.67,28.99,112.12,69.27,5.61,18.89,100.96
2011-05-09,34.11,25.25,68.84,38.71,29.07,111.7,69.82,5.38,17.75,102.61
2011-05-10,33.41,25.28,69.86,39.0,29.22,113.28,70.03,5.32,17.95,102.49
2011-05-11,32.58,25.23,68.82,38.8,29.0,112.46,70.2,5.4,18.01,100.62
2011-05-12,32.3,25.52,69.15,39.51,29.8,115.14,70.96,5.56,18.84,99.84
2011-05-13,32.2,25.52,68.73,39.72,29.84,114.68,70.56,5.58,18.53,98.8
2011-05-16,32.01,25.47,68.25,39.61,29.59,114.12,70.72,5.55,18.51,98.07
2011-05-17,31.81,25.2,68.61,39.87,29.82,114.16,71.11,5.57,18.56,97.06
2011-05-18,31.76,25.35,68.73,39.89,30.09,110.96,71.27,5.6,18.42,97.88
2011-05-19,31.49,25.58,68.84,39.95,30.26,110.18,71.78,5.7,18.56,99.03
2011-05-20,31.26,25.52,68.88,39.72,30.08,112.28,71.3,5.74,18.76,96.24
2011-05-23,30.97,25.37,68.7,39.76,30.05,110.28,71.04,5.44,18.64,95.81
2011-05-24,30.96,25.3,68.44,39.56,30.02,109.7,70.98,5.28,18.55,96.05
2011-05-25,31.03,24.75,68.7,39.18,28.59,108.18,70.45,4.86,18.3,97.44
2011-05-26,31.34,24.93,68.6,39.13,28.95,109.1,70.42,5.03,18.49,98.36
2011-05-27,32.21,25.04,68.99,39.29,29.03,110.04,70.4,4.87,18.54,99.66
2011-05-31,32.41,25.43,67.49,39.77,29.33,111.46,71.12,4.97,19.02,100.22
2011-06-01,31.11,25.29,65.03,39.22,29.29,110.5,70.29,4.77,18.9,97.57
2011-06-02,30.69,24.94,68.8,38.45,28.88,109.8,69.51,4.37,18.11,98.3
2011-06-03,30.39,24.47,67.69,37.94,28.35,109.02,68.97,4.05,17.76,96.72
2011-06-06,30.26,24.36,67.88,37.81,28.44,108.36,68.89,4.16,17.53,95.35
2011-06-07,30.13,24.33,68.55,37.85,28.4,108.32,68.93,4.08,17.43,95.6
2011-06-08,29.75,24.34,67.48,37.93,28.85,109.22,68.84,4.2,17.62,94.37
2011-06-09,30.09,24.55,67.69,38.06,28.81,109.0,69.51,4.21,17.47,95.31
2011-06-10,29.54,24.18,67.24,37.56,28.4,107.84,68.69,4.07,17.12,93.66
2011-06-13,29.8,24.31,66.38,38.09,28.55,109.4,69.06,4.26,17.63,93.04
2011-06-14,30.29,24.4,68.05,38.28,28.92,110.24,69.57,4.43,18.1,93.98
2011-06-15,29.58,24.03,66.61,37.73,28.48,109.44,68.48,4.25,17.59,92.37
2011-06-16,29.52,24.67,68.77,37.88,28.9,111.76,68.89,4.62,18.08,89.75
2011-06-17,30.17,24.65,68.465,37.95,28.96,111.32,68.72,4.5,18.18,89.2
2011-06-20,30.44,24.86,68.88,38.33,29.13,112.44,68.98,4.44,18.28,89.06
2011-06-21,30.57,24.93,69.865,38.33,29.5,112.46,68.93,4.67,18.42,89.55
2011-06-22,30.3,25.42,69.65,37.93,29.42,111.9,68.78,5.4,18.29,90.69
2011-06-23,29.51,25.37,68.29,37.19,29.15,111.44,67.98,5.39,18.74,90.73
2011-06-24,29.3,25.2,67.84,36.85,29.13,111.88,68.45,5.2,18.9,89.87
2011-06-27,29.62,25.39,67.4,37.25,29.29,112.42,69.05,5.14,18.95,91.0
2011-06-28,29.6,25.72,67.55,37.21,29.49,113.04,69.62,5.08,19.16,93.75
2011-06-29,30.31,25.71,67.58,37.38,29.73,114.0,69.96,5.3,19.34,95.21
2011-06-30,30.15,25.81,67.66,37.22,29.81,113.7,70.43,5.41,19.42,96.39
2011-07-01,30.83,25.9,67.33,37.35,30.07,114.82,70.19,5.33,19.53,98.25
2011-07-05,31.01,25.74,67.67,37.16,30.06,114.84,69.77,4.95,19.24,101.28
2011-07-06,30.75,25.99,69.03,37.3,30.29,115.48,70.17,4.93,19.24,101.61
2011-07-07,30.45,26.25,69.56,37.01,29.85,116.2,70.52,5.04,19.03,104.26
2011-07-08,31.04,26.31,68.48,36.81,29.92,115.56,69.93,5.04,18.65,104.43
2011-07-11,30.51,26.15,67.77,36.86,29.31,114.02,69.3,5.05,18.42,101.74
2011-07-12,30.79,26.32,67.27,37.05,29.49,114.24,69.01,5.04,18.63,102.39
2011-07-13,30.44,26.27,67.4,36.88,29.47,114.84,68.89,5.06,18.57,102.86
2011-07-14,29.89,26.26,65.78,37.36,29.59,114.04,68.6,5.09,18.46,101.2
2011-07-15,30.3,26.37,65.5,37.75,29.75,113.6,68.53,5.08,18.43,109.71
2011-07-18,29.63,26.23,64.13,37.4,29.48,112.74,68.0,4.99,18.16,106.41
2011-07-19,30.56,26.49,64.35,37.81,30.14,113.92,68.54,5.12,18.37,107.23
2011-07-20,31.3,26.39,63.79,37.73,29.88,113.2,68.49,5.06,18.3,105.75
2011-07-21,32.27,26.53,65.06,37.85,30.37,115.0,66.17,5.46,18.67,106.0
2011-07-22,32.12,26.52,64.82,37.82,30.29,117.86,65.76,5.37,18.25,105.77
2011-07-25,31.83,26.25,64.05,37.71,30.19,116.64,64.37,5.32,18.01,105.44
2011-07-26,31.6,26.36,63.58,37.8,29.94,116.98,64.07,5.4,18.15,102.9
2011-07-27,31.01,25.78,63.05,37.52,29.3,114.88,63.86,5.14,17.61,99.79
2011-07-28,30.81,25.63,64.39,37.29,29.21,113.7,63.89,4.96,17.51,97.81
2011-07-29,30.38,25.61,64.52,37.35,28.97,112.88,64.04,4.8,17.56,97.35
2011-08-01,30.48,25.48,64.96,37.11,28.66,112.96,63.86,4.62,17.49,96.84
2011-08-02,28.6,25.16,63.2,36.5,28.29,111.98,63.18,4.18,17.13,93.54
2011-08-03,29.64,25.08,66.36,36.71,28.62,114.14,64.48,4.25,17.31,94.88
2011-08-04,28.05,24.12,63.7,35.8,27.26,110.06,63.35,3.84,16.25,89.57
2011-08-05,28.64,24.44,64.55,36.48,27.92,112.3,64.67,3.59,16.31,90.82
2011-08-08,26.29,23.57,60.15,35.61,26.76,109.18,62.97,2.97,15.68,82.74
2011-08-09,27.71,22.99,64.36,36.01,27.3,112.48,63.09,3.31,16.72,86.71
2011-08-10,26.17,22.72,61.48,34.95,26.72,109.48,60.32,3.02,16.53,82.12
2011-08-11,27.53,23.01,61.52,35.78,27.24,111.58,62.87,3.35,16.96,87.75
2011-08-12,27.28,23.19,60.82,36.17,27.68,111.7,63.18,3.38,17.16,89.51
2011-08-15,28.29,23.6,60.84,36.61,28.18,113.46,63.57,3.56,17.65,90.55
2011-08-16,28.04,23.75,59.88,36.67,28.38,113.26,63.76,3.42,17.52,89.68
2011-08-17,28.33,23.75,60.53,36.73,28.59,113.58,64.62,3.26,17.56,88.09
2011-08-18,27.51,23.39,59.34,36.3,28.04,110.98,63.09,3.16,16.84,81.99
2011-08-19,27.52,23.28,58.14,35.81,27.7,110.24,62.07,2.96,16.63,79.36
2011-08-22,27.27,23.27,58.17,36.21,27.98,112.5,61.92,3.08,16.64,79.56
2011-08-23,28.25,23.92,59.16,36.75,28.33,115.12,63.48,3.18,17.17,84.2
2011-08-24,28.43,24.04,59.16,36.99,28.44,114.48,63.7,3.1,17.39,86.76
2011-08-25,27.65,23.66,58.25,36.59,26.36,112.74,63.02,3.02,16.92,83.8
2011-08-26,27.8,23.91,59.23,36.68,26.77,114.58,63.16,3.1,16.87,87.72
2011-08-29,28.74,24.41,57.09,37.55,27.53,115.84,64.16,3.31,17.52,91.03
2011-08-30,28.73,24.55,56.45,37.66,27.49,116.3,64.52,3.54,17.38,92.29
2011-08-31,28.48,24.42,56.0,37.91,27.61,117.3,64.43,3.48,17.47,92.53
2011-09-01,28.26,24.55,56.43,37.71,27.37,116.22,64.15,3.42,17.44,89.68
2011-09-02,27.43,24.09,55.01,37.41,27.12,114.42,63.3,3.24,17.09,87.46
2011-09-06,27.1,23.9,54.54,36.89,26.77,113.72,62.45,3.22,16.84,86.2
2011-09-07,27.92,24.74,55.28,37.56,27.34,115.38,61.62,3.59,17.18,90.34
2011-09-08,27.55,24.76,55.27,37.9,27.55,115.76,61.34,3.43,17.18,88.51
2011-09-09,27.11,23.8,55.35,37.52,26.77,113.12,59.99,3.21,16.71,85.11
2011-09-12,27.02,23.85,55.46,37.2,26.9,113.5,60.14,3.29,16.68,85.05
2011-09-13,27.1,24.06,54.88,36.97,27.07,114.8,60.54,3.38,16.93,87.65
2011-09-14,27.41,23.45,55.63,37.19,27.69,115.82,61.58,3.38,16.99,91.44
2011-09-15,28.19,23.63,56.12,37.8,27.72,118.04,63.22,3.61,17.48,92.34
2011-09-16,28.62,23.93,55.48,37.7,28.0,118.84,62.05,3.67,17.43,91.55
2011-09-19,27.81,23.39,55.04,37.54,27.73,118.14,60.56,3.8,17.24,90.71
2011-09-20,28.03,22.99,54.77,37.49,27.83,118.58,60.39,3.62,16.83,89.33
2011-09-21,27.18,23.03,54.22,38.44,27.19,116.42,60.79,3.53,16.42,85.69
2011-09-22,25.41,23.65,55.88,39.5,26.75,115.4,60.92,3.29,16.31,80.95
2011-09-23,25.19,23.62,55.6,38.87,26.88,118.16,60.34,3.62,16.44,82.8
2011-09-26,25.53,24.15,56.34,39.48,27.38,120.0,61.89,3.72,16.89,82.65
2011-09-27,25.77,24.39,55.57,39.45,27.71,119.94,62.43,3.87,17.29,85.4
2011-09-28,25.11,24.06,55.2,38.64,26.66,117.48,61.97,3.69,16.59,81.0
2011-09-29,25.77,24.36,55.8,38.91,27.2,117.9,62.58,3.95,17.11,79.62
2011-09-30,24.81,24.22,55.46,38.49,27.02,118.48,61.9,4.27,17.36,77.94
2011-10-03,24.16,24.02,52.08,37.96,26.53,116.64,60.29,3.92,16.68,74.27
2011-10-04,24.61,24.58,52.46,38.04,27.21,116.02,60.45,3.93,17.1,80.03
2011-10-05,25.17,24.43,52.48,37.94,27.4,117.28,60.29,4.13,17.24,82.93
2011-10-06,25.91,24.97,53.28,38.17,28.12,117.88,60.57,4.39,17.5,86.92
2011-10-07,25.45,25.03,52.17,38.75,28.17,117.98,61.02,4.04,17.37,86.85
2011-10-10,26.01,25.32,53.87,39.31,28.55,119.82,61.87,4.02,17.84,88.7
2011-10-11,26.36,25.34,54.29,39.92,28.67,118.9,60.95,4.0,17.95,90.36
2011-10-12,27.08,25.6,56.58,39.78,28.79,118.68,62.7,4.03,18.43,89.83
2011-10-13,27.11,25.5,55.9,39.32,28.8,119.24,62.36,4.03,18.27,90.27
2011-10-14,27.75,25.63,57.35,39.66,28.86,120.08,62.24,4.43,18.55,88.35
2011-10-17,27.02,25.37,55.19,39.36,28.47,119.46,61.89,4.19,18.07,85.73
2011-10-18,27.91,25.73,57.09,39.74,29.0,121.1,62.41,4.66,18.64,86.82
2011-10-19,27.42,25.41,56.05,39.45,28.41,119.38,62.11,4.4,18.51,83.31
2011-10-20,27.77,25.43,55.64,39.37,28.6,119.14,62.12,4.65,18.55,83.1
2011-10-21,28.59,25.52,56.87,39.79,29.5,120.52,62.28,4.84,18.8,84.34
2011-10-24,28.94,25.35,57.8,39.1,29.24,121.0,62.1,5.19,18.96,87.44
2011-10-25,28.15,25.0,55.52,38.82,28.84,119.86,61.82,5.0,18.66,84.95
2011-10-26,28.9,25.17,56.29,38.99,29.03,119.76,62.01,4.94,18.79,85.1
2011-10-27,29.95,25.38,58.45,39.24,30.01,114.08,62.32,5.25,19.325,89.03
2011-10-28,30.34,25.27,56.62,39.13,29.95,114.9,63.2,5.22,19.58,87.97
2011-10-31,28.94,25.33,56.12,38.53,29.47,114.46,62.95,5.04,19.3,85.75
2011-11-01,27.74,25.15,55.09,38.31,28.82,114.56,62.23,5.09,18.9,82.63
2011-11-02,28.54,25.25,56.4,38.59,29.23,115.3,62.41,5.5,19.05,83.09
2011-11-03,29.37,25.27,57.6,38.96,29.69,116.88,62.8,5.54,19.4,85.9
2011-11-04,29.05,25.39,57.27,38.67,29.51,115.22,61.99,5.7,19.33,84.87
2011-11-07,29.39,25.78,56.2,39.36,29.8,115.16,62.5,5.7,19.33,84.72
2011-11-08,29.85,25.95,57.5,39.5,29.95,114.76,63.66,5.53,19.66,84.21
2011-11-09,28.52,25.15,55.0,38.82,28.99,113.1,62.28,5.18,19.23,82.1
2011-11-10,28.88,25.33,54.26,39.16,29.35,113.92,62.96,5.19,19.23,82.74
2011-11-11,29.69,24.77,54.5,39.56,29.59,113.98,63.28,5.41,19.51,84.82
2011-11-14,29.78,24.92,54.28,39.28,29.44,112.16,62.8,5.26,19.85,83.25
2011-11-15,29.64,24.94,55.09,39.6,29.93,113.5,64.5,5.25,19.82,83.54
2011-11-16,28.94,24.75,54.37,38.91,29.58,112.38,65.09,5.32,19.7,82.93
2011-11-17,28.71,24.31,54.81,38.62,29.28,112.48,64.09,5.1,19.34,81.61
2011-11-18,28.9,24.28,55.58,38.55,29.26,112.76,63.89,5.0,19.45,82.4
2011-11-21,28.29,24.19,54.51,38.37,28.83,112.54,63.15,5.24,19.46,80.42
2011-11-22,28.41,24.18,53.74,38.47,28.82,112.72,63.18,5.18,19.36,80.4
2011-11-23,27.79,23.86,51.78,37.96,28.26,110.78,62.4,4.86,19.17,77.38
2011-11-25,27.9,23.95,51.58,38.23,28.69,110.72,62.49,5.01,19.25,76.81
2011-11-28,28.9,24.31,53.99,38.5,28.85,111.24,62.99,5.4,19.63,79.75
2011-11-29,29.06,24.53,54.01,39.06,29.27,112.48,63.66,5.6,19.68,79.66
2011-11-30,30.12,25.26,56.0,39.95,30.11,115.36,64.0,5.74,20.14,85.18
2011-12-01,30.22,25.2,53.72,39.9,29.93,115.58,64.09,5.64,20.33,85.46
2011-12-02,29.99,25.29,54.79,39.96,28.99,115.68,64.28,5.75,20.16,85.27
2011-12-05,29.96,25.66,53.52,40.21,29.21,116.96,64.4,5.84,20.33,86.29
2011-12-06,29.6,25.52,55.57,40.45,29.6,117.1,64.65,6.06,20.38,86.3
2011-12-07,29.55,25.49,54.66,40.56,29.5,116.4,64.91,6.21,20.31,85.7
2011-12-08,28.74,25.37,53.23,40.24,29.09,117.38,64.33,5.87,20.23,83.29
2011-12-09,29.12,25.7,55.04,40.42,29.58,118.6,65.19,6.3,20.53,86.27
2011-12-12,28.34,25.45,54.48,40.09,29.04,118.1,64.66,6.01,20.1,83.94
2011-12-13,27.84,25.35,53.72,39.79,28.91,117.54,64.28,5.95,20.21,82.57
2011-12-14,27.43,25.26,54.0,39.73,28.6,117.68,63.98,5.93,19.93,80.88
2011-12-15,27.96,25.55,54.16,39.96,28.85,118.62,64.85,5.8,20.53,82.49
2011-12-16,27.7,25.45,54.11,39.72,28.59,118.8,64.71,6.02,20.37,85.43
2011-12-19,27.27,25.17,54.03,39.59,28.65,119.2,64.37,5.91,20.2,84.89
2011-12-20,28.35,26.19,55.15,39.27,28.92,119.14,65.53,5.98,20.4,88.29
2011-12-21,28.67,26.46,55.74,40.16,29.27,121.24,66.04,6.05,20.88,90.52
2011-12-22,28.7,26.37,56.65,40.31,29.28,122.12,66.04,5.93,20.84,92.72
2011-12-23,29.06,26.6,56.85,40.57,29.47,122.0,66.57,5.99,20.91,92.97
2011-12-27,29.04,26.61,56.74,40.61,29.53,123.06,66.38,5.92,20.89,92.59
2011-12-28,28.37,26.36,55.76,40.44,29.22,123.26,65.91,5.69,20.81,89.63
2011-12-29,28.74,26.62,56.84,40.66,29.43,124.0,66.54,5.99,20.86,91.3
2011-12-30,28.6,26.4,58.55,40.41,29.29,123.56,66.35,5.76,20.64,90.79
2012-01-03,28.89,26.29,58.6,40.3,29.18,121.58,66.4,5.42,20.31,92.07
2012-01-04,29.37,26.51,57.67,40.54,29.07,121.84,66.74,5.32,20.37,93.15
2012-01-05,29.24,26.49,57.78,40.72,28.85,121.66,66.22,5.33,20.28,94.62
2012-01-06,29.07,26.42,56.73,40.07,29.0,121.38,65.39,5.29,20.32,94.29
2012-01-09,28.91,26.52,57.14,40.0,29.0,121.92,65.73,5.37,20.09,94.57
2012-01-10,28.78,26.97,57.65,40.33,29.29,122.0,65.66,5.6,20.33,97.45
2012-01-11,28.93,26.88,57.3,40.42,29.18,122.18,65.01,5.54,19.74,97.16
2012-01-12,29.14,26.99,58.16,40.64,29.31,123.26,64.62,5.96,19.96,97.38
2012-01-13,29.17,26.85,58.0,40.64,28.97,122.96,64.4,5.95,19.88,97.04
2012-01-17,28.78,26.9,58.32,40.77,29.24,122.86,64.65,5.91,19.57,97.57
2012-01-18,29.22,27.12,58.46,41.05,29.25,123.88,64.85,5.95,19.46,98.57
2012-01-19,29.42,27.18,58.52,40.95,29.29,123.3,65.91,5.85,19.5,100.88
2012-01-20,30.04,27.06,59.0,40.67,29.25,123.08,66.28,5.76,19.2,101.08
2012-01-23,29.89,27.0,59.29,40.63,29.43,123.54,66.1,5.77,19.17,101.95
2012-01-24,29.82,27.01,60.23,40.1,29.55,122.78,66.2,5.75,18.97,102.5
2012-01-25,30.08,27.17,60.1,40.62,29.6,123.2,66.7,5.9,18.84,104.95
2012-01-26,29.84,27.04,60.32,40.39,29.58,123.06,66.52,5.78,18.9,104.03
2012-01-27,29.82,26.71,61.38,40.03,29.03,122.48,65.81,5.65,18.8,103.77
2012-01-30,29.71,26.62,60.12,39.86,28.71,123.4,65.41,5.5,18.73,105.48
2012-01-31,28.63,26.67,61.0,39.83,28.78,122.16,65.67,5.38,18.64,104.91
2012-02-01,29.19,26.77,61.77,40.02,28.97,122.6,66.38,5.51,18.52,105.5
2012-02-02,29.17,26.91,61.9,39.93,29.02,123.1,66.4,5.34,18.62,104.64
2012-02-03,29.55,26.8,63.48,39.85,29.22,122.32,66.66,5.33,19.38,107.65
2012-02-06,29.6,26.78,63.09,39.67,29.05,122.02,66.52,5.69,19.15,107.16
2012-02-07,29.8,26.61,63.24,39.39,29.08,120.88,66.76,5.69,19.14,107.13
2012-02-08,30.42,26.56,64.26,39.02,29.12,120.6,66.74,5.6,19.05,107.17
2012-02-09,30.75,26.7,64.26,39.08,29.4,119.58,64.27,5.52,19.13,107.41
2012-02-10,30.57,26.65,63.19,39.09,28.98,119.1,63.95,5.24,18.92,105.91
2012-02-13,30.93,26.74,64.03,39.34,28.85,119.66,63.69,5.3,19.04,110.13
2012-02-14,31.15,26.76,64.06,39.8,28.93,121.24,63.52,5.17,18.92,110.09
2012-02-15,31.04,26.97,63.03,39.61,28.97,121.0,63.07,5.28,18.84,111.07
2012-02-16,31.23,26.73,64.29,39.78,29.13,120.96,62.73,5.52,19.12,110.07
2012-02-17,31.35,26.48,64.79,38.34,29.18,121.72,62.68,5.69,18.99,110.33
2012-02-21,31.37,26.39,64.24,38.23,29.13,121.36,63.14,5.69,18.79,113.34
2012-02-22,31.55,26.11,64.2,38.66,29.04,120.48,63.1,6.09,18.69,112.66
2012-02-23,31.74,26.82,64.74,38.63,28.39,121.44,63.13,6.42,18.86,112.46
2012-02-24,31.96,26.84,64.72,38.15,28.77,122.22,63.31,6.54,18.99,110.36
2012-02-27,31.71,26.61,64.89,38.04,28.64,120.7,63.32,6.48,19.14,110.9
2012-02-28,31.58,26.41,64.71,38.09,28.48,119.16,63.32,6.49,19.08,111.13
2012-02-29,31.2,26.25,64.44,38.31,28.47,121.4,62.94,6.27,18.91,111.07
2012-03-01,31.52,26.18,64.5,38.17,28.36,122.24,62.55,6.31,19.0,113.0
2012-03-02,31.64,26.14,64.26,38.19,28.39,122.66,62.52,6.1,19.43,111.28
2012-03-05,31.65,26.36,64.34,38.6,28.5,121.86,62.79,6.2,19.39,109.18
2012-03-06,30.39,26.02,63.68,38.36,28.24,119.6,62.28,5.99,19.18,105.07
2012-03-07,31.05,26.1,64.24,38.46,28.45,119.3,62.62,6.36,19.55,108.48
2012-03-08,31.11,26.22,64.0,38.47,28.53,119.12,62.95,6.42,19.65,113.11
2012-03-09,31.13,26.17,63.76,38.58,28.74,118.98,63.15,6.5,19.86,113.72
2012-03-12,31.33,26.26,63.68,38.51,28.74,121.12,63.94,6.96,19.67,113.64
2012-03-13,32.16,26.37,64.78,38.59,29.03,121.68,64.34,7.21,19.97,117.04
2012-03-14,31.65,26.3,63.25,38.5,28.65,120.64,64.06,7.4,19.65,116.02
2012-03-15,31.82,26.58,62.92,38.69,28.7,120.6,64.17,7.44,19.69,116.89
2012-03-16,31.8,26.43,63.04,38.83,28.75,120.28,64.47,7.73,19.86,116.12
2012-03-19,31.69,26.36,62.45,38.72,28.89,120.64,64.73,7.48,19.77,116.6
2012-03-20,31.87,26.31,62.38,38.76,28.92,120.3,65.28,7.25,19.62,114.43
2012-03-21,31.93,26.36,61.61,38.58,28.98,120.26,65.36,7.47,19.46,114.7
2012-03-22,31.74,26.21,61.6,38.61,29.01,120.8,65.39,7.4,19.42,112.32
2012-03-23,31.86,26.05,62.0,38.85,29.1,121.04,65.3,7.6,19.48,114.61
2012-03-26,32.04,26.08,62.64,39.24,29.38,122.48,65.78,7.63,19.48,117.8
2012-03-27,31.87,26.2,62.68,39.11,29.43,122.66,66.01,7.49,19.51,117.4
2012-03-28,31.27,26.28,62.41,39.15,29.46,121.82,65.93,7.43,19.45,116.77
2012-03-29,31.26,26.27,62.9,39.12,29.56,122.36,66.02,7.61,19.26,117.25
2012-03-30,31.66,26.26,62.74,39.45,29.52,122.66,66.35,7.46,19.15,117.41
2012-04-02,32.33,26.55,63.3,39.62,29.61,123.76,66.74,7.64,19.44,118.12
2012-04-03,31.98,26.75,62.71,39.64,29.47,122.94,66.56,7.42,19.05,118.25
2012-04-04,31.43,26.58,62.51,39.69,29.13,122.5,66.34,7.22,18.99,117.52
2012-04-05,31.32,26.44,62.87,39.0,29.19,121.32,66.15,7.21,18.8,117.17
2012-04-09,30.84,26.05,62.46,38.71,28.87,119.62,65.35,6.79,18.3,115.46
2012-04-10,30.82,25.85,61.06,38.51,28.39,120.06,64.85,6.6,18.25,114.98
2012-04-11,30.99,25.8,62.54,38.57,28.37,121.7,65.15,6.83,18.08,117.15
2012-04-12,31.1,25.94,63.28,38.76,28.25,123.3,65.38,6.76,18.1,120.29
2012-04-13,30.75,25.77,62.31,38.7,28.01,123.38,65.06,6.72,17.93,118.06
2012-04-16,30.79,25.87,62.57,38.74,28.17,123.38,65.99,6.97,17.89,118.14
2012-04-17,31.2,26.12,63.17,39.12,28.44,124.9,66.4,6.78,18.1,121.05
2012-04-18,30.93,26.04,62.4,39.11,28.3,124.7,66.21,6.62,18.03,120.3
2012-04-19,30.675,26.07,61.75,39.02,28.34,125.8,66.15,6.59,17.97,118.34
2012-04-20,30.71,26.25,62.42,38.94,28.59,126.3,66.63,6.75,18.05,125.4
2012-04-23,30.42,25.77,61.15,38.61,28.21,124.58,66.18,6.65,17.66,122.58
2012-04-24,30.94,25.87,61.755,38.64,28.38,132.0,66.51,7.13,17.93,122.81
2012-04-25,30.89,25.87,62.28,38.8,28.53,133.2,66.67,6.92,17.86,123.91
2012-04-26,31.03,25.9,63.56,38.9,28.88,133.14,66.37,7.0,18.26,124.81
2012-04-27,31.08,25.92,64.49,38.93,29.02,133.5,66.1,7.29,18.22,125.18
2012-04-30,30.83,25.82,64.15,38.89,29.06,134.02,66.0,7.14,18.25,123.93
2012-05-01,33.02,25.86,62.91,38.93,28.97,133.32,66.49,7.06,18.35,127.35
2012-05-02,32.95,25.79,62.51,38.69,28.94,134.0,66.83,7.02,18.33,123.72
2012-05-03,32.56,25.77,62.16,38.47,28.73,134.66,66.91,6.87,18.24,120.66
2012-05-04,32.25,25.75,62.48,38.32,28.71,133.78,65.9,6.82,18.04,118.25
2012-05-07,32.59,25.7,63.31,38.53,28.93,134.08,66.62,6.98,18.63,118.54
2012-05-08,32.98,25.6,63.94,38.82,29.06,135.48,66.52,6.91,19.24,120.04
2012-05-09,32.66,25.54,62.5,38.91,29.29,135.88,65.94,6.77,19.5,118.92
2012-05-10,33.5,25.66,62.66,39.25,29.24,137.34,66.79,7.11,19.54,118.83
2012-05-11,32.85,25.74,62.25,39.27,29.11,136.92,66.8,7.5,19.58,117.62
2012-05-14,33.05,25.61,61.81,39.16,29.22,138.0,67.15,7.33,19.41,115.79
2012-05-15,32.47,25.57,61.86,39.58,29.43,137.0,67.85,7.41,19.28,117.52
2012-05-16,32.3,25.7,62.35,39.64,29.64,136.9,68.75,7.7,19.48,115.71
2012-05-17,32.21,25.38,62.0,39.19,29.44,136.7,68.77,7.52,19.21,112.04
2012-05-18,31.82,25.11,60.47,38.95,29.37,134.82,68.12,7.24,19.12,111.5
2012-05-21,32.17,25.15,60.96,38.55,29.28,135.3,67.98,7.44,19.12,115.14
2012-05-22,32.16,25.25,60.66,38.58,29.19,135.8,68.08,7.88,19.37,113.96
2012-05-23,31.92,25.35,60.8,38.59,29.51,134.44,68.0,7.77,19.14,116.02
2012-05-24,32.1,25.26,60.97,38.98,29.69,136.0,68.81,8.0,19.04,116.73
2012-05-25,32.25,25.25,60.75,39.08,30.15,135.44,68.64,7.97,19.32,116.36
2012-05-29,32.5,25.26,61.31,39.07,30.26,135.52,69.33,8.56,19.46,116.99
2012-05-30,32.15,25.13,61.05,38.52,30.04,135.22,68.22,8.08,19.29,114.68
2012-05-31,31.88,25.15,61.27,38.28,29.91,133.72,67.85,8.21,19.37,114.5
2012-06-01,30.92,24.59,60.49,37.9,29.35,131.8,67.51,7.81,18.68,109.71
2012-06-04,30.88,24.36,61.25,37.84,29.39,132.02,67.48,7.71,18.59,108.21
2012-06-05,31.31,24.6,61.07,37.8,29.28,131.86,67.0,7.89,18.57,109.42
2012-06-06,32.17,24.96,62.33,37.93,29.64,133.6,67.49,7.94,18.86,112.45
2012-06-07,32.13,24.88,61.63,38.02,29.55,133.34,67.68,7.99,18.88,112.43
2012-06-08,31.85,25.14,61.77,38.2,29.76,135.14,68.31,7.89,19.05,114.79
2012-06-11,31.69,24.87,61.03,37.91,29.6,134.58,68.05,7.79,18.84,111.37
2012-06-12,31.93,25.0,61.48,37.94,29.63,135.14,68.4,7.89,18.91,111.43
2012-06-13,31.26,24.82,60.74,38.03,29.52,137.7,68.55,7.77,18.77,110.26
2012-06-14,31.26,24.85,61.97,38.09,29.47,137.84,69.27,8.14,18.73,110.06
2012-06-15,31.45,24.97,62.14,38.46,29.69,138.98,69.48,8.36,18.76,112.92
2012-06-18,31.29,24.95,61.63,38.65,30.11,139.44,69.6,8.27,19.04,114.38
2012-06-19,30.15,25.04,63.22,38.8,30.25,140.5,69.31,8.36,19.17,116.84
2012-06-20,29.88,24.6,63.67,38.72,29.77,141.26,68.91,8.04,19.41,117.22
2012-06-21,29.38,25.26,62.43,38.36,29.25,139.12,68.5,7.51,18.87,113.61
2012-06-22,29.28,25.35,63.39,38.44,29.26,139.0,68.7,7.61,18.93,116.12
2012-06-25,28.79,25.21,63.67,38.43,29.12,136.82,68.61,7.52,18.58,114.28
2012-06-26,28.63,25.23,63.6,38.15,29.07,140.0,68.94,7.11,18.58,111.8
2012-06-27,28.87,25.31,63.77,37.55,29.5,138.76,69.75,6.94,18.49,113.72
2012-06-28,29.14,25.53,63.98,37.8,29.68,139.54,69.6,6.89,18.37,116.56
2012-06-29,29.52,25.93,64.28,38.54,30.42,144.06,70.66,7.15,18.83,120.97
2012-07-02,29.04,25.81,64.99,38.98,30.68,144.18,70.76,7.23,18.56,123.55
2012-07-03,28.99,25.86,65.04,39.02,30.57,145.16,70.76,7.11,18.44,125.57
2012-07-05,28.5,25.77,64.99,39.04,30.31,144.46,70.17,6.92,17.78,129.85
2012-07-06,28.39,25.72,64.76,38.76,29.95,144.48,70.22,6.72,17.59,127.61
